ROW_ID, WEB_HOST_NAME, WEB_AGENT_NAME, APPLICATION_ID, RESPONSIBILITY_ID, RESPONSIBILITY_KEY, LAST_UPDATE_DATE, LAST_UPDATED_BY, CREATION_DATE, CREATED_BY, LAST_UPDATE_LOGIN, DATA_GROUP_APPLICATION_ID, DATA_GROUP_ID, MENU_ID, START_DATE, END_DATE, GROUP_APPLICATION_ID, REQUEST_GROUP_ID, VERSION, RESPONSIBILITY_NAME, DESCRIPTION
AAA/M+AGKAAAFeIAAG,,,714,21894,SYSTEM_ADMINISTRATOR-71451394,04.12.02,2,04.12.02,2,0,0,0,68693,03.09.98,04.09.98,,,4,test for flow 2,
AAA/M+AGKAAAFeIAAH,,,1,50194,OAM_PATCH_HISTORY,20.02.03,2,20.02.03,2,0,0,0,76107,18.07.02,,,,W,OAM Patch History,For viewing applied patch info on a particular APPL_TOP.
AAA/M+AGKAAAFeIAAI,,,1,50195,OAM_READONLY_MODE,20.02.03,2,20.02.03,2,0,0,0,76107,18.07.02,,,,W,OAM Read Only Mode,This is for read only mode used for Web OAM.
AAA/M+AGKAAAFeIAAJ,,,0,50196,FND_SECURITY_ADMIN,26.03.03,2,26.08.02,2,0,0,0,76130,09.08.02,25.03.03,,,W,Fnd Security Administration,
AAA/M+AGKAAAFeIAAK,,,0,50197,OA_FRAMEWORK_INSTALL_TEST,30.10.02,2,30.10.02,2,0,0,0,76141,30.10.02,,,,W,OA Framework Install Test,OA Framework Installation Test
AAA/M+AGKAAAFeIAAL,,,552,23806,GMD_QUALITY_TECHNICIAN,21.08.02,2,21.08.02,2,0,552,0,76205,21.08.02,,552,790,4,Quality Technician,OPM Quality Functions
AAA/M+AGKAAAFeIAAM,,,552,23805,GMD_QUALITY_MANAGER,21.08.02,2,21.08.02,2,0,552,0,76202,21.08.02,,552,790,4,Quality Manager,OPM Quality Manager Functions
AAA/M+AGKAAAFeIAAN,,,453,23782,HRI_HRINTL_END_USER,07.08.02,2,07.08.02,2,0,453,0,74973,07.08.02,,,,W,Human Resources Intelligence - End User,Human Resources Menu for an End user - OLTP content only
AAA/M+AGKAAAFeIAAO,,,453,24107,HRI_HRINTL_OLAP_USER,20.03.03,2,20.03.03,2,0,453,0,76226,01.01.50,31.12.12,,,W,Human Resources Intelligence - Analytics User,Human Resources Intelligence - Menu for an Analytics User - OLAP content only
AAA/M+AGKAAAFeIAAP,,,809,23566,HXC_SELF_SERVICE_OTL_ADMIN,31.01.05,2,11.06.02,2,0,809,0,74982,01.01.51,,,,W,Self Service OTL Administrator,Self Service Responsibility that can be used to create public templates
AAA/M+AGKAAAFeIAAQ,,,809,23818,HXC_SUPER_TK,29.08.02,2,29.08.02,2,0,809,0,76233,01.01.51,,809,1011,4,OTL Super Timekeeper,
AAA/M+AGKAAAFeIAAR,,,809,23820,HXC_TK_ENTRY,29.08.02,2,29.08.02,2,0,809,0,76230,29.08.02,,809,1011,4,OTL Limited Timekeeper,
AAA/M+AGKAAAFeIAAS,,,671,23995,IBE_IBC_ADMINISTRATOR,16.12.02,2,16.12.02,2,0,671,0,76285,18.11.02,18.11.02,,,4,iStore and Content Administrator,Responsibility for iStore and Content administration
AAA/M+AGKAAAFeIAAT,,,8405,23970,SEVIS_ADMIN,09.02.06,120,12.12.02,2,0,8405,0,80348,06.11.02,,8405,1088,4,SEVIS Administrator,SEVIS responsibility for providing data updates on Foreign students.
AAA/M+AGKAAAFeIAAU,,,8405,24026,IGS_FA_ISIR_ADMIN,08.01.03,2,08.01.03,2,0,8405,0,76382,05.12.02,08.01.03,,,4,IGS_FA_ISIR_ADMIN,This responsibility is obsolete
AAA/M+AGKAAAFeIAAV,,,405,24032,MWA_TELNET_MENU,09.12.02,2,09.12.02,2,0,405,0,71482,09.12.00,,,,M,MWA Telnet (1),
AAA/M+AGKAAAFeIAAW,,,800,23991,CNHRMS,09.01.03,2,09.01.03,2,0,800,0,76495,01.01.00,,800,1092,4,China HRMS Manager,China HRMS Manager
AAA/M+AGKAAAFeIAAX,,,177,24058,POS_SUPPLIER_USER_ADM,06.02.03,2,06.02.03,2,0,177,0,74874,28.01.03,,,,W,Supplier User Administrator,Supplier User Administrator
AAA/M+AGKAAAFeIAAY,,,177,24057,POS_SUPPLIER_PROFILE_ADM,05.12.05,120,06.02.03,2,0,177,0,78827,28.01.03,,177,1131,W,Supplier Profile Administrator,Supplier Profile Administrator
AAA/M+AGKAAAFeIAAZ,,,177,24056,POS_SUPPLIER_PROFILE_MNG,06.02.06,120,28.01.03,2,0,177,0,81273,28.01.03,,,,W,Supplier Profile Manager,
AAA/M+AGKAAAFeIAAa,,,177,24040,ISP_CP_SRC_RESP,20.12.02,2,20.12.02,2,0,177,0,76515,20.12.02,,,,W,Plan, Source, Pay Supplier View,
AAA/M+AGKAAAFeIAAb,,,177,24039,ISP_SRC_RESP,20.12.02,2,20.12.02,2,0,177,0,76518,20.12.02,,,,W,Source to Pay Supplier View,
AAA/M+AGKAAAFeIAAc,,,177,24038,PLAN_PAY_RESP,20.12.02,2,20.12.02,2,0,177,0,75554,20.12.02,,,,W,Plan to Pay Supplier View - TEMP,Responsibility for iSP and Planning
AAA/M+AGKAAAFeIAAd,,,177,23416,POS_GUEST_USER_REG,04.04.02,2,04.04.02,2,0,177,0,74876,25.03.02,26.03.02,,,W,POS Supplier Guest User (not used),Guest user responsibility to allow supplier user to respond to registration invitation
AAA/M+AGKAAAFeIAAe,,,661,24021,QP_SSA_PRICING_USER,02.12.02,2,02.12.02,2,0,661,0,76545,02.12.02,,,,W,Oracle Pricing User,Oracle Pricing User
AAA/M+AGKAAAFeIAAf,,,661,24020,QP_SSA_PRICING_ADMINISTRATOR,07.03.06,120,02.12.02,2,0,661,0,76544,02.12.02,,661,1216,W,Oracle Pricing Administrator,Oracle Pricing Administrator
AAA/M+AGKAAAFeIAAg,,,388,22070,MANUF_SCHEDULING,06.12.02,2,06.12.02,2,0,388,0,70672,27.07.99,27.07.99,,,4,Manufacturing Scheduling,Oracle Manufacturing Scheduling Resposibility
AAA/M+AGXAAAUvKAAA,,,431,24165,EGO_ITEMS_RESP,21.07.04,2,21.07.04,2,0,431,0,77155,01.07.03,,431,1112,4,Item Manager,This responsibility provides you with access to catalog items
AAA/M+AGXAAAUvKAAB,,,545,50210,ADVANCED OUTBOUND SSSA,13.08.01,2,13.08.01,2,0,545,0,73205,02.08.01,,,,4,Advanced Outbound Self Service Setup Administrator,
AAA/M+AGXAAAUvKAAC,,,545,50211,IEC_CONC_REQUEST,25.03.04,2,17.01.02,2,0,545,0,73207,17.01.02,17.01.02,545,1014,4,Advanced Outbound Concurrent Requests,Advanced Outbound Concurrent Requests
AAA/M+AGXAAAUvKAAD,,,545,50213,IEC_PERMORMANCE,25.03.04,2,13.02.02,2,0,545,0,75633,13.02.02,13.02.02,,,4,Advanced Outbound Performance Monitor - old,Advanced Outbound Performance Monitor
AAA/M+AGXAAAUvKAAE,,,545,50214,IEC_DEMO,25.03.04,2,29.01.03,2,0,545,0,76307,29.01.03,29.01.03,,,W,IEC_DEMO,Demo Responsibility
AAA/M+AGXAAAUvKAAF,,,7002,24204,SLOVAK_GL_LOCALIZATIONS,28.08.03,2,28.08.03,2,0,7002,0,77602,28.08.03,,7002,1120,4,Slovak GL Localizations,Slovak GL Localizations
AAA/M+AGXAAAUvKAAG,,,7002,24203,SLOVAK_AR_LOCALIZATIONS,28.08.03,2,28.08.03,2,0,7002,0,77601,28.08.03,,7002,1121,4,Slovak AR Localizations,Slovak AR Localizations
AAA/M+AGXAAAUvKAAH,,,7002,24202,SLOVAK_LOCALIZATIONS,28.08.03,2,28.08.03,2,0,7002,0,77597,28.08.03,,7002,1122,4,Slovak AP Localizations,Slovak AP Localizations
AAA/M+AGXAAAUvKAAI,,,7002,21577,GREEK_GL_LOCALIZATIO-700221577,20.06.01,2,20.06.01,2,0,7002,0,70314,01.01.50,29.06.51,7002,739,4,Greek GL Localizations,Greek GL Localizations
AAA/M+AGXAAAUvKAAJ,,,7002,21560,HUNGARIAN_GL_LOCALIZATIONS,25.04.00,2,25.04.00,2,0,7002,0,70317,01.01.00,,7002,493,4,Hungarian GL Localizations,Hungarian Gl Localizations
AAA/M+AGXAAAUvKAAK,,,7002,21559,HUNGARIAN_AR_LOCALIZATIONS,25.04.00,2,25.04.00,2,0,7002,0,70316,01.01.00,,7002,743,4,Hungarian AR Localizations,Hungarian AR Localizations
AAA/M+AGXAAAUvKAAL,,,7002,21558,GERMAN_GL_LOCALIZATIONS,21.03.01,2,21.03.01,2,0,7002,0,70302,01.01.50,,7002,339,4,German GL Localizations,German GL Localizations
AAA/M+AGXAAAUvKAAM,,,7002,21557,GERMAN_AR_LOCALIZATIONS,21.03.01,2,21.03.01,2,0,7002,0,70301,01.01.50,,7002,738,4,German AR Localizations,German AR Localizations
AAA/M+AGXAAAUvKAAN,,,810,25743,OTA_ILEARNING_ADMIN,05.10.04,2,05.10.04,2,0,810,0,77762,08.04.90,,810,264,4,Oracle Learning Management Administrator,
AAA/M+AGXAAAUvKAAO,,,800,24106,CWK_DIRECT_ACCESS,21.03.03,2,21.03.03,2,0,800,0,77924,01.01.00,,,,W,Contingent Worker Self-Service,Contingent Worker Self-Service
AAA/M+AGXAAAUvKAAP,,,800,24562,ES_HRMS_MANAGER,31.10.03,2,31.10.03,2,0,800,0,78056,01.01.00,,800,1127,4,ES HRMS Manager,Spain HRMS Manager
AAA/M+AGXAAAUvKAAQ,,,800,25102,HR_KI_ADMIN,12.01.04,2,12.01.04,2,0,800,0,77974,01.01.00,,,,W,Info Online Administrator,Knowledge Integration Administrator Responsibility
AAA/M+AGXAAAUvKAAR,,,800,25726,CUSTOMER_SUPPLIER_SETUP,19.04.04,2,19.04.04,2,0,800,0,77729,01.01.90,,,,4,Customer and Supplier Maintenance,Customer and Supplier Maintenance for HRMS Product Family
AAA/M+AGXAAAUvKAAS,,,694,24035,PRP_ADMINISTRATION,21.06.04,2,21.06.04,2,0,694,0,76532,12.12.02,21.06.04,694,1100,W,Proposals Administration,
AAA/M+AGXAAAUvKAAT,,,694,25983,PRP_USER_RESP,22.06.04,2,22.06.04,2,0,694,0,78092,18.06.04,,,,W,Proposals User,
AAA/M+AGXAAAUvKAAU,,,694,25984,PRP_ADMINISTRATOR,21.06.04,2,21.06.04,2,0,694,0,76532,21.06.04,,,,W,Proposals Administrator,
AAA/M+AGXAAAUvKAAV,,,722,50521,MSD_DEM_SOP_ADMIN,31.07.07,121,10.10.07,120,0,722,0,81471,02.04.07,02.07.07,,,4,Sales and Operations Planning System Administrator - Old,Sales and Operations Planning System Administrator - Old
AAA/M+AGXAAAUvKAAW,,,722,50522,MSD_DEM_SOP_PLANNER,12.04.07,121,10.10.07,120,0,722,0,81473,12.04.07,,,,4,Sales and Operations Planner,Sales and Operations Planner
AAA/M+AGXAAAUvKAAX,,,722,50523,MSD_DEM_PLANNER,02.03.07,121,10.10.07,120,0,722,0,81467,02.03.07,,,,4,Demand Analyst,Analyzes and manipulates forecasts
AAA/M+AGXAAAUvKAAY,,,722,50524,MSD_DEM_ADMIN,19.12.07,121,10.10.07,120,0,722,0,81466,02.03.07,,722,1314,4,Demand Management System Administrator,Analyzes and manipulates forecasts, sets up demand management metadata, collects data from EBS, downloads data into Demantra, uploads data from Demantra to EBS
AAA/M+AGXAAAUvKAAZ,,,809,50638,HXC_TIME_ADMIN,09.01.12,121,09.01.12,121,0,809,0,83823,09.01.12,,809,1173,W,Time Administrator,
AAA/M+AGXAAAUvKAAa,,,260,51384,APIH_ CE Accountant,28.05.15,-1,28.05.15,-1,0,260,0,86511,01.01.10,,260,177,4,ACWA Power International Holdings Ltd. (JAFZA)-CE Accountant,
AAA/M+AGXAAAUvKAAb,,,260,51385,APPH_ CE Accountant,28.05.15,-1,28.05.15,-1,0,260,0,86511,01.01.10,,260,177,4,ACWA Power Plovidiv Holdings Ltd.-CE Accountant,
AAA/M+AGXAAAUvKAAc,,,260,51386,MH_ CE Accountant,28.05.15,-1,28.05.15,-1,0,260,0,86511,01.01.10,,260,177,4,Moatize Holdings Ltd. (JAFZA)-CE Accountant,
AAA/M+AGXAAAUvKAAd,,,260,51387,APM_ CE Accountant,28.05.15,-1,28.05.15,-1,0,260,0,86511,01.01.10,,260,177,4,ACWA Power Moatize Ltd (DIFC)-CE Accountant,
AAA/M+AGXAAAUvKAAe,,,260,51388,APBH_ CE Accountant,28.05.15,-1,28.05.15,-1,0,260,0,86511,01.01.10,,260,177,4,ACWA Power Bahrain Holdings WLL-CE Accountant,
AAA/M+AGXAAAUvKAAf,,,260,51389,APKHW_CE Accountant,28.05.15,-1,28.05.15,-1,0,260,0,86511,01.01.10,,260,177,4,ACWA Power Kirikkale Holdings (Bahrain) WLL-CE Accountant,
AAA/M+AGXAAAUvKAAg,,,260,51390,KHW_ CE Accountant,28.05.15,-1,28.05.15,-1,0,260,0,86511,01.01.10,,260,177,4,Kirikkale Holdings (Bahrain) WLL-CE Accountant,
AAA/M+AGXAAAUvKAAh,,,260,51391,APGS_CE Accountant,13.08.15,1110,28.05.15,-1,760866,260,0,86511,01.01.10,,260,177,4,ACWA Power Global Services Co.-CE Accountant,
AAA/M+AGXAAAUvKAAi,,,101,51392,API_RIYADH_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power_Riyadh Branch - AGIS,
AAA/M+AGXAAAUvKAAj,,,101,51393,API_Dubai_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power_Dubai Branch - AGIS,
AAA/M+AGXAAAUvKAAk,,,101,51394,API_Vietnam_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power_Vietnam Branch - AGIS,
AAA/M+AGXAAAUvKAAl,,,101,51395,API_China_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power_China Branch - AGIS,
AAA/M+AGXAAAUvKAAm,,,101,51396,Kahromaa_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Kahromaa Company - AGIS,
AAA/M+AGXAAAUvKAAn,,,101,51397,MSC_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Multiple Shares Company - AGIS,
AAA/M+AGXAAAUvKAAo,,,101,51398,APP_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Projects - AGIS,
AAA/M+AGXAAAUvKAAp,,,101,51399,PA_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Projects Acquisition Co - AGIS,
AAA/M+AGXAAAUvKAAq,,,101,51400,SNWP_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Shuaibah National Co. for Water and Power - AGIS,
AAA/M+AGXAAAUvKAAr,,,101,51401,SMWE_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Saudi Malaysia Water and Electricity Company Limited - AGIS,
AAA/M+AGXAAAUvKAAs,,,101,51402,SMSC_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Saudi Malaysia O&M Services Company Limited - AGIS,
AAA/M+AGXAAAUvKAAt,,,101,51403,ISC_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Al Imtiaz O&M Services Company Limited - AGIS,
AAA/M+AGXAAAUvKAAu,,,101,51404,SAWE_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Shuqaiq Arabian Water and Electricity Co - AGIS,
AAA/M+AGXAAAUvKAAv,,,101,51405,SIWE_AGIS ,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Shuqaiq International Water and Electricity Co - AGIS,
AAA/M+AGXAAAUvKAAw,,,101,51406,RE_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Rabigh Expansion Co. Ltd - AGIS,
AAA/M+AGXAAAUvKAAx,,,101,51407,RI_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Rabigh Investment Co. Ltd - AGIS,
AAA/M+AGXAAAUvKAAy,,,101,51408,MOURJAN_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Al-Mourjan for Electricity Production Co - AGIS,
AAA/M+AGXAAAUvKAAz,,,101,51409,RP_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Rabigh Project Co - AGIS,
AAA/M+AGXAAAUvKAA0,,,101,51410,QP_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Qurayyah Project Co - AGIS,
AAA/M+AGXAAAUvKAA1,,,101,51411,QI_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Qurayyah Investment Co - AGIS,
AAA/M+AGXAAAUvKAA2,,,101,51412,AMWE_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Aqua Marafiq Water and Electricity Co. (BVI) - AGIS,
AAA/M+AGXAAAUvKAA3,,,101,51413,BARGES_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,International Barges Co. for Water Desalination - AGIS,
AAA/M+AGXAAAUvKAA4,,,101,51414,FSWP_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Floating Ships for Water Projects Co - AGIS,
AAA/M+AGXAAAUvKAA5,,,101,51415,APGH_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Global Holdings Ltd - AGIS,
AAA/M+AGXAAAUvKAA6,,,101,51416,APKH_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Kirikkale Holdings Ltd [JAFZA] - AGIS,
AAA/M+AGXAAAUvKAA7,,,101,51417,KH_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Kirikkale Holdings Ltd [JAFZA] - AGIS,
AAA/M+AGXAAAUvKAA8,,,101,51418,APJH_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Jordan Holdings Ltd. (JAFZA) - AGIS,
AAA/M+AGXAAAUvKAA9,,,101,51419,APJG_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Jordan Generation (BVI) Ltd - AGIS,
AAA/M+AGXAAAUvKAA+,,,101,51420,RSE_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Red Sea Energy Co. Ltd [Jordan] - AGIS,
AAA/M+AGXAAAUvKAA/,,,101,51421,ALRaeda_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Al Raeda Energy Co. [Jordan] - AGIS,
AAA/M+AGXAAAUvKABA,,,101,51422,EEIC_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Enara Energy Investment Company [Jordan] - AGIS,
AAA/M+AGXAAAUvKABB,,,101,51423,EEIIEIC_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Enara II Energy Investment Company [Jordan] - AGIS,
AAA/M+AGXAAAUvKABC,,,101,51424,APIH_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power International Holdings Ltd. (JAFZA) - AGIS,
AAA/M+AGXAAAUvKABD,,,101,51425,APPH_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Plovidiv Holdings Ltd - AGIS,
AAA/M+AGXAAAUvKABE,,,101,51426,MH_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Moatize Holdings Ltd. (JAFZA) - AGIS,
AAA/M+AGXAAAUvKABF,,,101,51427,APM_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Moatize Ltd (DIFC) - AGIS,
AAA/M+AGXAAAUvKABG,,,101,51428,APBH_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Bahrain Holdings WLL - AGIS,
AAA/M+AGXAAAUvKABH,,,101,51429,APKHW_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Kirikkale Holdings (Bahrain) WLL - AGIS,
AAA/M+AGXAAAUvKABI,,,101,51430,KHW_ AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,Kirikkale Holdings (Bahrain) WLL - AGIS,
AAA/M+AGXAAAUvKABJ,,,101,51431,APGS_AGIS,28.05.15,-1,28.05.15,-1,0,101,0,86451,01.01.10,,101,111,4,ACWA Power Global Services Co - AGIS,
AAA/M+AGXAAAUvKABK,,,101,51432,API_RIYADH_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,ACWA Power_Riyadh Branch-GL CFO,
AAA/M+AGXAAAUvKABL,,,101,51433,API_Dubai_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,ACWA Power_Dubai Branch-GL CFO,
AAA/M+AGXAAAUvKABM,,,101,51434,API_Vietnam_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,ACWA Power_Vietnam Branch-GL CFO,
AAA/M+AGXAAAUvKABN,,,101,51435,API_China_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,ACWA Power_China Branch-GL CFO,
AAA/M+AGXAAAUvKABO,,,101,51436,Kahromaa_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,Kahromaa Company-GL CFO,
AAA/M+AGXAAAUvKABP,,,101,51437,MSC_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,Multiple Shares Company-GL CFO,
AAA/M+AGXAAAUvKABQ,,,101,51438,APP_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,ACWA Power Projects-GL CFO,
AAA/M+AGXAAAUvKABR,,,101,51439,PA_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,Projects Acquisition Co.-GL CFO,
AAA/M+AGXAAAUvKABS,,,101,51440,SNWP_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,Shuaibah National Co. for Water and Power-GL CFO,
AAA/M+AGXAAAUvKABT,,,101,51441,SMWE_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,Saudi Malaysia Water and Electricity Company Limited-GL CFO,
AAA/M+AGXAAAUvKABU,,,101,51442,SMSC_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,Saudi Malaysia O&M Services Company Limited-GL CFO,
AAA/M+AGXAAAUvKABV,,,101,51443,ISC_GL CFO,28.05.15,-1,28.05.15,-1,0,101,0,86450,01.01.10,,101,111,4,Al Imtiaz O&M Services Company Limited-GL CFO,
AAA/M+AGXAAAUvLAAA,,,191,50295,BIS_BV_SEARCH_CATALOG_MENU,28.12.04,2,27.03.02,2,0,191,0,76833,25.07.01,,,,W,Discoverer Catalog,Discoverer Catalog
AAA/M+AGXAAAUvLAAB,,,714,24882,FLM_SELF_SERVICE_EXECUTION,07.04.04,2,07.04.04,2,0,714,0,77061,08.12.03,,,,W,Flow Execution Workstation,
AAA/M+AGXAAAUvLAAC,,,266,24186,IDT_SUPER_USER,19.08.03,2,19.08.03,2,0,266,0,77258,04.08.03,,266,1114,4,Interface Data Transformer Super User,Super User responsibility for Interface Data Transformer
AAA/M+AGXAAAUvLAAD,,,557,25583,REG_DOC_MANAGEMENT,20.10.05,120,03.03.04,2,0,557,0,80100,03.03.04,,557,1115,W,Regulatory Document Management,Regulatory Document Management
AAA/M+AGXAAAUvLAAE,,,205,24982,IA_USER_RESP_KEY,30.12.03,2,30.12.03,2,0,205,0,77320,30.12.03,,,,W,iAssets User,iAssets User Responsibility
AAA/M+AGXAAAUvLAAF,,,205,25043,IA_MANAGER_RESP_KEY,05.01.04,2,05.01.04,2,0,205,0,77323,05.01.04,,205,1116,W,iAssets Manager,
AAA/M+AGXAAAUvLAAG,,,205,25044,IA_SETUP_RESP_KEY,05.01.04,2,05.01.04,2,0,205,0,77322,05.01.04,,,,W,iAssets Setup Administrator,
AAA/M+AGXAAAUvLAAH,,,549,24782,IBC_SELF_SERVICE_RESP_KEY,25.11.03,2,25.11.03,2,0,549,0,77347,25.11.03,,,,W,Content Manager Self Service Responsibility,Content Manager Self Service Responsibility
AAA/M+AGXAAAUvLAAI,,,540,24126,OKL_SS_CUSTOMER,16.06.06,121,20.05.03,2,0,540,0,77828,20.05.03,,,,W,Lease Customer Self Service,Lease Management Customer Self Service
AAA/M+AGXAAAUvLAAJ,,,540,24128,OKL_SS_VENDOR,16.06.06,121,27.05.03,2,0,540,0,77861,27.05.03,,,,W,Lease Vendor Self Service,Lease Management Vendor Self Service
AAA/M+AGXAAAUvLAAK,,,250,24342,QA_SSQR_JSP,29.03.04,2,29.03.04,2,0,250,0,78094,02.10.03,,,,W,Quality Workbench,
AAA/M+AGXAAAUvLAAL,,,724,50579,MSC_SCRM_ANALYST,07.04.10,121,14.07.08,121,0,724,0,81886,01.07.08,,724,834,4,Supply Chain Risk Analyst,
AAA/M+AGXAAAUvLAAM,,,513,50604,CSF_THIRD_PARTY_TECH_PORTAL,03.06.10,121,03.06.10,121,0,513,0,76960,03.06.10,,,,W,Field Service Third Party Technician Portal,Field Service Third Party Technician Portal
AAA/M+AGXAAAUvLAAN,,,513,50605,CSF_THIRD_PARTY_ADMIN_PORTAL,19.04.10,121,19.04.10,121,0,513,0,83545,19.04.10,,,,W,Field Service Third Party Administrator Portal,Field Service Third Party Administrator Portal
AAA/M+AGXAAAUvLAAO,,,883,50606,HA_ADMIN,31.05.10,121,31.05.10,121,0,883,0,83549,19.05.10,,689,859,W,Service High Availability Administrator,High Availability Administrator
AAA/M+AGXAAAUvLAAP,,,883,50607,CSM_OAH,19.10.05,121,19.10.05,121,0,883,0,83607,12.01.04,18.10.05,,,M,Handheld Applications,Handheld Applications
AAA/M+AGXAAAUvLAAQ,,,800,50737,XXX_HR_WS_KSA,17.05.15,1130,17.05.15,1130,59950,800,0,86401,01.01.00,,,,4,KSA Work Structure Specalist,
AAA/M+AGXAAAUvLAAR,,,800,50738,XXX_HR_WS_UAE,17.05.15,1130,17.05.15,1130,59950,800,0,86402,01.01.00,,,,4,UAE Work Structure Specalist,
AAA/M+AGXAAAUvLAAS,,,800,50739,XXX_HR_WS_MORJAN,17.05.15,1130,17.05.15,1130,59950,800,0,86403,01.01.00,,,,4,Morjan Work Structure Specalist,
AAA/M+AGXAAAUvLAAT,,,800,50740,XXX_HR_WS_BOWAREGE,17.05.15,1130,17.05.15,1130,59950,800,0,86404,01.01.00,,,,4,Bowarege Work Structure Specalist,
AAA/M+AGXAAAUvLAAU,,,800,50741,XXX_HR_PAYROLL_KSA,17.05.15,1130,17.05.15,1130,59969,800,0,86405,01.01.00,,800,1126,4,KSA Payroll Specalist,
AAA/M+AGXAAAUvLAAV,,,800,50742,XXX_HR_PAYROLL_UAE,05.07.15,1130,17.05.15,1130,91762,800,0,86406,01.01.00,,800,1210,4,UAE Payroll Specalist,
