USER_ID, RESPONSIBILITY_ID, RESPONSIBILITY_APPLICATION_ID, SECURITY_GROUP_ID, START_DATE, END_DATE, CREATED_BY, CREATION_DATE, LAST_UPDATED_BY, LAST_UPDATE_DATE, LAST_UPDATE_LOGIN, DESCRIPTION
3971,58514,200,0,26.02.19,,0,26.02.19,0,26.02.19,0,
4006,58513,200,0,26.02.19,,0,26.02.19,0,26.02.19,0,
4028,58514,200,0,26.02.19,,0,26.02.19,0,26.02.19,0,
4031,58512,200,0,26.02.19,,0,26.02.19,0,26.02.19,0,
4035,58512,200,0,26.02.19,,0,26.02.19,0,26.02.19,0,
5406,51363,260,0,28.02.19,,0,28.02.19,0,28.02.19,0,
5406,51273,200,0,28.02.19,,0,28.02.19,0,28.02.19,0,
1395,58032,200,0,01.09.19,,0,07.03.19,0,01.09.19,0,
5905,24077,0,0,14.03.19,,5905,14.03.19,5905,14.03.19,0,
5406,55189,101,0,28.02.19,,0,28.02.19,0,28.02.19,0,
5406,52153,101,0,28.02.19,,0,28.02.19,0,28.02.19,0,
0,56044,260,0,05.03.19,,0,05.03.19,0,05.03.19,0,
6125,52816,101,0,12.03.19,04.04.19,0,12.03.19,0,04.04.19,0,
5406,51361,260,0,28.02.19,,0,28.02.19,0,28.02.19,0,
6285,53324,260,0,04.03.19,,0,04.03.19,0,04.03.19,0,
6285,55348,140,0,04.03.19,,0,04.03.19,0,04.03.19,0,
6285,52726,101,0,27.02.19,,0,27.02.19,0,27.02.19,0,
6285,52709,200,0,27.02.19,,0,27.02.19,0,27.02.19,0,
6147,50999,222,0,04.04.19,,0,04.04.19,0,04.04.19,0,
5905,56250,201,0,26.03.19,,2424,26.03.19,2424,26.03.19,0,
6147,51300,260,0,04.04.19,,0,04.04.19,0,04.04.19,0,
6147,54640,200,0,04.04.19,,0,04.04.19,0,04.04.19,0,
6147,54706,260,0,04.04.19,,0,04.04.19,0,04.04.19,0,
1395,51168,101,0,27.03.19,,0,27.03.19,0,27.03.19,0,
1395,51179,101,0,27.03.19,,0,27.03.19,0,27.03.19,0,
1395,55503,260,0,27.03.19,,0,27.03.19,0,27.03.19,0,
5925,51330,260,0,27.03.19,,0,27.03.19,0,27.03.19,0,
6427,55715,222,0,21.03.19,,0,21.03.19,0,21.03.19,0,
6427,55725,140,0,21.03.19,,0,21.03.19,0,21.03.19,0,
6427,54925,140,0,21.03.19,,0,21.03.19,0,21.03.19,0,
6428,54915,222,0,21.03.19,,0,21.03.19,0,26.06.20,31200465,
6428,54920,260,0,21.03.19,,0,21.03.19,0,26.06.20,31200465,
1150,58654,201,0,24.03.19,,1150,24.03.19,1150,24.03.19,0,
6127,50683,201,0,24.03.19,,0,24.03.19,0,24.03.19,0,
6127,55650,101,0,24.03.19,,0,24.03.19,0,24.03.19,0,
6127,52816,101,0,24.03.19,,0,24.03.19,0,24.03.19,0,
5925,51327,260,0,27.03.19,,0,27.03.19,0,27.03.19,0,
5925,51548,101,0,27.03.19,,0,27.03.19,0,27.03.19,0,
5925,51329,260,0,27.03.19,,0,27.03.19,0,27.03.19,0,
5925,51328,260,0,27.03.19,,0,27.03.19,0,27.03.19,0,
3085,57394,101,0,27.03.19,,0,27.03.19,0,27.03.19,0,
3085,57601,101,0,27.03.19,,0,27.03.19,0,27.03.19,0,
5925,51289,200,0,27.03.19,,0,27.03.19,0,27.03.19,0,
5925,51291,200,0,27.03.19,,0,27.03.19,0,27.03.19,0,
6045,57638,260,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,57613,200,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,53519,200,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,50947,222,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,51539,101,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,57615,200,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,54334,222,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,51288,200,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,50958,222,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,57619,200,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,57646,260,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,57601,101,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,57602,101,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,55092,260,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,53528,222,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,51390,260,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,51540,101,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6045,57605,101,0,20.03.19,,0,20.03.19,0,20.03.19,0,
6306,58672,800,0,25.03.19,,1732,25.03.19,1732,25.03.19,0,
5925,57624,200,0,27.03.19,,0,27.03.19,0,27.03.19,0,
5925,54642,200,0,27.03.19,,0,27.03.19,0,27.03.19,0,
5925,55541,222,0,27.03.19,,0,27.03.19,0,27.03.19,0,
6565,51948,260,0,28.04.19,,0,28.04.19,0,28.04.19,0,
4788,58770,200,0,29.04.19,,2257,29.04.19,2257,29.04.19,0,
6465,56830,800,0,08.04.19,,1732,08.04.19,1732,08.04.19,0,
6545,50722,800,0,18.04.19,,1732,18.04.19,1732,18.04.19,0,
2257,58720,222,0,08.04.19,,2257,08.04.19,2257,08.04.19,0,
3086,58842,101,0,08.04.19,,0,08.04.19,0,08.04.19,0,
4825,53299,260,0,07.04.19,,0,07.04.19,0,07.04.19,0,
2157,53541,260,0,11.04.19,,0,11.04.19,0,11.04.19,0,
2157,53537,260,0,11.04.19,,0,11.04.19,0,11.04.19,0,
1732,55353,101,0,08.04.19,,1732,08.04.19,1732,08.04.19,0,
6545,52850,800,0,18.04.19,,1732,18.04.19,1732,18.04.19,0,
6545,53050,800,0,18.04.19,,1732,18.04.19,1732,18.04.19,0,
6545,56450,800,0,18.04.19,,1732,18.04.19,1732,18.04.19,0,
6545,56692,800,0,18.04.19,,1732,18.04.19,1732,18.04.19,0,
6545,58612,800,0,18.04.19,,1732,18.04.19,1732,18.04.19,0,
5685,58731,101,0,24.04.19,31.03.20,2257,24.04.19,0,18.03.20,0,
4825,53280,140,0,07.04.19,,0,07.04.19,0,07.04.19,0,
4825,53283,101,0,07.04.19,,0,07.04.19,0,07.04.19,0,
6445,50723,800,0,07.04.19,,0,07.04.19,0,07.04.19,0,
4785,58717,222,0,24.04.19,,2257,24.04.19,2257,24.04.19,0,
6147,51843,260,0,04.04.19,,0,04.04.19,0,04.04.19,0,
6147,55430,222,0,04.04.19,,0,04.04.19,0,04.04.19,0,
6147,51298,260,0,04.04.19,,0,04.04.19,0,04.04.19,0,
2014,58824,200,0,08.04.19,,2424,08.04.19,2424,08.04.19,0,
6485,50717,800,0,11.04.19,,0,11.04.19,0,11.04.19,0,
6487,50723,800,0,11.04.19,,0,11.04.19,0,11.04.19,0,
6488,50722,800,0,11.04.19,,0,11.04.19,0,11.04.19,0,
6565,50717,800,0,24.04.19,,0,24.04.19,0,24.04.19,0,
4788,58741,200,0,27.04.19,,2257,27.04.19,2257,27.04.19,0,
4788,58756,140,0,27.04.19,,2257,27.04.19,2257,27.04.19,0,
4788,58746,222,0,27.04.19,,2257,27.04.19,2257,27.04.19,0,
1351,55172,200,0,27.04.19,,0,27.04.19,0,27.04.19,0,
6585,57573,800,0,25.04.19,,1732,25.04.19,1732,25.04.19,0,
6606,50723,800,0,28.04.19,,0,28.04.19,0,28.04.19,0,
6565,54292,200,0,28.04.19,,0,28.04.19,0,28.04.19,0,
6528,50718,800,0,15.04.19,,0,15.04.19,0,15.04.19,0,
2846,56451,800,0,30.04.19,,0,30.04.19,0,30.04.19,0,
6766,50722,800,0,19.05.19,,0,19.05.19,0,19.05.19,0,
6705,50717,800,0,09.05.19,,0,09.05.19,0,09.05.19,0,
1385,57652,101,0,17.06.19,,0,17.06.19,0,17.06.19,0,
4686,58992,101,0,15.05.19,,0,15.05.19,0,15.05.19,0,
6845,57081,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,55493,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,51496,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
2257,59141,101,0,19.06.19,,2257,19.06.19,2257,19.06.19,0,
6845,51168,101,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,51292,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,51391,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6045,52049,101,0,12.06.19,,0,12.06.19,0,12.06.19,0,
3365,55096,200,0,13.06.19,,0,13.06.19,0,13.06.19,0,
6845,50467,0,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,53172,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,53174,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,53194,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,56093,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,56108,140,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6665,52830,800,0,06.05.19,,0,06.05.19,0,06.05.19,0,
0,52850,800,0,19.05.19,,0,19.05.19,0,19.05.19,0,
5286,57644,260,0,16.06.19,,0,16.06.19,0,16.06.19,0,
6845,57013,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,57018,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,57024,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,53419,140,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58299,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58310,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
3365,51104,140,0,13.06.19,,0,13.06.19,0,13.06.19,0,
3365,56472,200,0,13.06.19,,0,13.06.19,0,13.06.19,0,
6385,58952,101,0,02.05.19,,0,02.05.19,0,02.05.19,0,
4786,58853,260,0,06.05.19,,2257,06.05.19,2257,06.05.19,0,
6685,58814,101,0,06.05.19,,2257,06.05.19,2257,06.05.19,0,
4789,58772,200,0,08.05.19,,2257,08.05.19,2257,08.05.19,0,
6646,56491,101,0,09.05.19,,0,09.05.19,0,09.05.19,0,
6725,50722,800,0,14.05.19,,0,14.05.19,0,14.05.19,0,
6825,53370,800,0,10.06.19,,0,10.06.19,0,10.06.19,0,
2013,51944,140,0,01.05.19,01.05.19,0,01.05.19,0,01.05.19,0,
6745,53260,101,0,14.05.19,,0,14.05.19,0,14.05.19,0,
6745,53224,200,0,14.05.19,,0,14.05.19,0,14.05.19,0,
6745,53159,222,0,14.05.19,,0,14.05.19,0,14.05.19,0,
6745,53160,260,0,14.05.19,,0,14.05.19,0,14.05.19,0,
6726,53535,200,0,19.05.19,,0,19.05.19,0,19.05.19,0,
6726,59017,222,0,19.05.19,,0,19.05.19,0,19.05.19,0,
6869,59195,200,0,15.07.19,,6869,15.07.19,6869,15.07.19,0,
5465,59138,101,0,17.07.19,,0,17.07.19,0,17.07.19,0,
5465,57537,101,0,17.07.19,,0,17.07.19,0,17.07.19,0,
5825,59134,101,0,29.06.19,,2257,29.06.19,2257,29.06.19,0,
6886,54610,101,0,08.07.19,,0,08.07.19,0,08.07.19,0,
3085,57644,260,0,21.07.19,,0,21.07.19,0,21.07.19,0,
6845,54936,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
3085,57600,101,0,21.07.19,,0,21.07.19,0,21.07.19,0,
1406,53657,200,0,22.07.19,,0,22.07.19,0,22.07.19,0,
1732,57145,260,0,29.07.19,,1732,29.07.19,1732,29.07.19,0,
6845,57050,200,0,25.06.19,,6845,25.06.19,6845,25.06.19,0,
6845,57055,222,0,25.06.19,,6845,25.06.19,6845,25.06.19,0,
4965,59232,222,0,07.08.19,,0,07.08.19,0,07.08.19,0,
1312,59232,222,0,07.08.19,07.08.19,0,07.08.19,6869,19.11.19,0,
7065,51274,200,0,07.08.19,,0,07.08.19,0,07.08.19,0,
7086,52688,101,0,06.08.19,,0,06.08.19,0,06.08.19,0,
7065,52597,260,0,07.08.19,,0,07.08.19,0,07.08.19,0,
7065,55099,222,0,07.08.19,,0,07.08.19,0,07.08.19,0,
6845,59120,222,0,20.06.19,,6845,20.06.19,6845,20.06.19,0,
7107,55584,200,0,20.08.19,,0,20.08.19,0,20.08.19,0,
1395,59172,101,0,11.07.19,,2257,11.07.19,2257,11.07.19,0,
7107,52910,200,0,20.08.19,,0,20.08.19,0,20.08.19,0,
6845,58248,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,53395,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,55573,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,55590,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,56853,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,56872,101,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58855,101,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58720,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58726,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,56052,101,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,51506,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,54639,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58394,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58402,101,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58276,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,51861,101,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,58338,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,54452,222,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,53243,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,55713,200,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,55724,260,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6845,55728,140,0,19.06.19,,0,19.06.19,0,19.06.19,0,
6869,55353,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51001,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51859,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,52292,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,52733,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
5286,55541,222,0,01.07.19,,0,01.07.19,0,01.07.19,0,
5286,55587,222,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6869,53288,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53311,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53373,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53396,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,54593,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53218,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53241,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
5286,51048,140,0,01.07.19,,0,01.07.19,0,01.07.19,0,
5286,51520,101,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6905,53167,101,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6905,53230,260,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6869,55577,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,54701,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,55178,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6930,50718,800,0,03.07.19,,0,03.07.19,0,03.07.19,0,
5286,52922,140,0,07.07.19,,0,07.07.19,0,07.07.19,0,
6945,50723,800,0,07.07.19,,0,07.07.19,0,07.07.19,0,
1385,58816,101,0,17.06.19,,0,08.07.19,0,08.07.19,0,
6869,58370,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,56858,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,57413,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
2424,59141,101,0,10.07.19,,2424,10.07.19,2424,10.07.19,0,
5465,59255,101,0,24.07.19,,0,24.07.19,0,24.07.19,0,
6869,22918,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51254,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51278,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,58304,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51512,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51799,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,52411,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51307,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51353,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51381,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
2257,59195,200,0,17.07.19,,2257,17.07.19,2257,17.07.19,0,
2257,59215,101,0,17.07.19,,2257,17.07.19,2257,17.07.19,0,
2257,59206,260,0,17.07.19,,2257,17.07.19,2257,17.07.19,0,
7005,50717,800,0,18.07.19,,0,18.07.19,0,18.07.19,0,
7005,57300,260,0,18.07.19,,0,18.07.19,0,18.07.19,0,
7005,56311,200,0,18.07.19,,0,18.07.19,0,18.07.19,0,
7005,56312,222,0,18.07.19,,0,18.07.19,0,18.07.19,0,
6869,52591,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,52971,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,20420,1,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,20434,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
1150,59414,201,0,21.08.19,,1150,21.08.19,1150,21.08.19,0,
6625,57331,101,0,22.08.19,,0,22.08.19,0,22.08.19,0,
7125,51531,101,0,02.09.19,,0,02.09.19,0,02.09.19,0,
6869,51515,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51525,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,52892,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,52973,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
4785,58799,200,0,01.08.19,31.08.19,0,19.08.19,0,19.08.19,0,
6869,53440,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53810,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53850,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
7125,52801,200,0,02.09.19,,0,02.09.19,0,02.09.19,0,
7148,50718,800,0,04.09.19,,0,04.09.19,0,04.09.19,0,
6869,53398,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53397,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53513,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,54549,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,54648,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
4125,52456,140,0,01.09.19,,6869,01.09.19,6869,01.09.19,0,
7125,50939,222,0,02.09.19,,0,02.09.19,0,02.09.19,0,
6869,54524,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,54529,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,54696,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,55250,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,55334,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,55184,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,56104,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,56644,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
7065,55050,201,0,10.09.19,10.09.19,0,10.09.19,0,12.09.19,0,
7065,52793,201,0,10.09.19,,0,10.09.19,0,10.09.19,0,
7185,50717,800,0,10.09.19,,0,10.09.19,0,10.09.19,0,
7187,50718,800,0,10.09.19,,0,10.09.19,0,10.09.19,0,
6869,55970,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,56033,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,56130,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,56212,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,57412,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,58226,260,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,56652,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,57414,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,57472,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,58355,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,58715,200,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,50445,452,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,50495,690,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,57032,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,57653,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,50665,201,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,20562,702,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53031,800,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,22715,809,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,58793,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,58972,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,59092,101,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,51043,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,53013,201,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,56751,201,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,21404,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
4686,50982,222,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6127,55390,101,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6127,51164,101,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6127,51097,140,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6127,50978,222,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6869,51904,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,52738,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,52797,140,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,50968,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,50979,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6869,50990,222,0,30.06.19,,6845,30.06.19,6845,30.06.19,0,
6127,56010,101,0,01.07.19,,0,01.07.19,0,01.07.19,0,
5286,55490,200,0,01.07.19,,0,01.07.19,0,01.07.19,0,
5286,55509,101,0,01.07.19,,0,01.07.19,0,01.07.19,0,
5286,54268,140,0,01.07.19,,0,01.07.19,0,01.07.19,0,
6869,51296,260,0,01.10.19,,6869,01.10.19,6869,01.10.19,0,
7245,51388,260,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,51551,101,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57612,200,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57029,101,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57640,260,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7228,50717,800,0,19.09.19,,0,19.09.19,0,19.09.19,0,
2157,50927,222,0,24.09.19,,0,24.09.19,0,24.09.19,0,
5966,51519,101,0,24.09.19,,0,24.09.19,0,24.09.19,0,
7245,50960,222,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,51389,260,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57615,200,0,25.09.19,,0,25.09.19,0,25.09.19,0,
5525,53521,260,0,22.09.19,,0,22.09.19,0,22.09.19,0,
7245,54331,101,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,51387,260,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57631,222,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,55559,200,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,50956,222,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,51521,101,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,56670,222,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,51255,200,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57648,260,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,54182,222,0,25.09.19,,0,25.09.19,0,25.09.19,0,
3973,59453,201,0,12.09.19,,0,12.09.19,0,12.09.19,0,
3968,59453,201,0,12.09.19,,0,12.09.19,0,12.09.19,0,
7107,58293,101,0,18.09.19,,0,18.09.19,0,18.09.19,0,
5406,58377,101,0,18.09.19,,0,18.09.19,0,18.09.19,0,
5406,58237,101,0,18.09.19,,0,18.09.19,0,18.09.19,0,
7107,53656,101,0,18.09.19,,0,18.09.19,0,18.09.19,0,
7245,58577,200,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57892,222,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57649,260,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,51520,101,0,25.09.19,,0,25.09.19,0,25.09.19,0,
7245,57894,222,0,25.09.19,,0,25.09.19,0,25.09.19,0,
6625,51900,201,0,25.09.19,,0,25.09.19,0,25.09.19,0,
1379,53739,260,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,53684,260,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,58377,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,55881,222,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,55882,260,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,57133,260,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,57153,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,53747,200,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,53748,222,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,58347,140,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53657,200,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53655,140,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,58829,222,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,58827,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53669,260,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53699,260,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53692,200,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53690,140,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53675,140,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53676,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53689,260,0,08.10.19,,0,08.10.19,0,08.10.19,0,
5787,53686,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,58839,222,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,58835,140,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,57153,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,58265,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
1379,57154,101,0,08.10.19,,0,08.10.19,0,08.10.19,0,
